date,order_book_id,symbol,margin,margin_rate,contract_multiplier,last_price,buy_pnl,buy_margin,buy_quantity,buy_avg_open_price,sell_pnl,sell_margin,sell_quantity,sell_avg_open_price
2010-10-11,RB1101,ÂÝÎÆ¸Ö1101,0.0,0.07,10.0,4341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.908
2010-10-13,RB1101,ÂÝÎÆ¸Ö1101,783941.2,0.07,10.0,4324.0,0.0,0.0,0.0,0.0,-2799.79,783941.2,259.0,4322.919
2010-10-14,RB1101,ÂÝÎÆ¸Ö1101,0.0,0.07,10.0,4291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322.919
2010-10-14,RB1105,ÂÝÎÆ¸Ö1105,789213.6,0.07,10.0,4474.0,-2818.62,789213.6,252.0,4475.118,-0.0,0.0,0.0,4472.882
2010-10-15,RB1105,ÂÝÎÆ¸Ö1105,793447.2,0.07,10.0,4498.0,57661.38,793447.2,252.0,4475.118,-0.0,0.0,0.0,4472.882
2010-10-18,RB1105,ÂÝÎÆ¸Ö1105,797328.0,0.07,10.0,4520.0,113101.38,797328.0,252.0,4475.118,-0.0,0.0,0.0,4472.882
2010-10-19,RB1105,ÂÝÎÆ¸Ö1105,791683.2,0.07,10.0,4488.0,32461.38,791683.2,252.0,4475.118,-0.0,0.0,0.0,4472.882
2010-10-20,RB1105,ÂÝÎÆ¸Ö1105,0.0,0.07,10.0,4421.0,-0.0,0.0,0.0,4475.118,0.0,0.0,0.0,4472.882
2010-10-22,RB1105,ÂÝÎÆ¸Ö1105,778453.2,0.07,10.0,4413.0,0.0,0.0,0.0,0.0,-2780.19,778453.2,252.0,4411.897
2010-10-25,RB1105,ÂÝÎÆ¸Ö1105,0.0,0.07,10.0,4510.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4411.897
2010-10-27,RB1105,ÂÝÎÆ¸Ö1105,759928.4,0.07,10.0,4486.0,-2714.03,759928.4,242.0,4487.121,-0.0,0.0,0.0,0.0
2010-10-28,RB1105,ÂÝÎÆ¸Ö1105,762977.6,0.07,10.0,4504.0,40845.97,762977.6,242.0,4487.121,-0.0,0.0,0.0,0.0
2010-10-29,RB1105,ÂÝÎÆ¸Ö1105,763147.0,0.07,10.0,4505.0,43265.97,763147.0,242.0,4487.121,-0.0,0.0,0.0,0.0
2010-11-01,RB1105,ÂÝÎÆ¸Ö1105,771278.2,0.07,10.0,4553.0,159425.97,771278.2,242.0,4487.121,-0.0,0.0,0.0,0.0
2010-11-02,RB1105,ÂÝÎÆ¸Ö1105,769414.8,0.07,10.0,4542.0,132805.97,769414.8,242.0,4487.121,-0.0,0.0,0.0,0.0
2010-11-03,RB1105,ÂÝÎÆ¸Ö1105,770939.4,0.07,10.0,4551.0,154585.97,770939.4,242.0,4487.121,-0.0,0.0,0.0,0.0
2010-11-04,RB1105,ÂÝÎÆ¸Ö1105,780256.4,0.07,10.0,4606.0,287685.97,780256.4,242.0,4487.121,-0.0,0.0,0.0,0.0
2010-11-05,RB1105,ÂÝÎÆ¸Ö1105,797535.2,0.07,10.0,4708.0,534525.97,797535.2,242.0,4487.121,-0.0,0.0,0.0,0.0
2010-11-08,RB1105,ÂÝÎÆ¸Ö1105,797704.6,0.07,10.0,4709.0,536945.97,797704.6,242.0,4487.121,-0.0,0.0,0.0,0.0
2010-11-09,RB1105,ÂÝÎÆ¸Ö1105,822267.6,0.07,10.0,4854.0,887845.97,822267.6,242.0,4487.121,-0.0,0.0,0.0,0.0
2010-11-10,RB1105,ÂÝÎÆ¸Ö1105,0.0,0.07,10.0,4770.0,0.0,0.0,0.0,4487.121,-0.0,0.0,0.0,0.0
2010-11-12,RB1105,ÂÝÎÆ¸Ö1105,808229.1,0.07,10.0,4637.0,-2886.532,808229.1,249.0,4638.159,-0.0,0.0,0.0,0.0
2010-11-15,RB1105,ÂÝÎÆ¸Ö1105,813458.1,0.07,10.0,4667.0,71813.468,813458.1,249.0,4638.159,-0.0,0.0,0.0,0.0
2010-11-16,RB1105,ÂÝÎÆ¸Ö1105,809797.8,0.07,10.0,4646.0,19523.468,809797.8,249.0,4638.159,-0.0,0.0,0.0,0.0
2010-11-17,RB1105,ÂÝÎÆ¸Ö1105,0.0,0.07,10.0,4550.0,-0.0,0.0,0.0,4638.159,-0.0,0.0,0.0,0.0
2010-11-19,RB1105,ÂÝÎÆ¸Ö1105,793024.4,0.07,10.0,4643.0,-2832.23,793024.4,244.0,4644.161,-0.0,0.0,0.0,0.0
2010-11-22,RB1105,ÂÝÎÆ¸Ö1105,793195.2,0.07,10.0,4644.0,-392.23,793195.2,244.0,4644.161,-0.0,0.0,0.0,0.0
2010-11-23,RB1105,ÂÝÎÆ¸Ö1105,786875.6,0.07,10.0,4607.0,-0.0,0.0,0.0,4644.161,-2810.27,786875.6,244.0,4605.848
2010-11-24,RB1105,ÂÝÎÆ¸Ö1105,0.0,0.07,10.0,4695.0,0.0,0.0,0.0,4644.161,-0.0,0.0,0.0,4605.848
2010-11-26,RB1105,ÂÝÎÆ¸Ö1105,771435.0,0.07,10.0,4650.0,0.0,0.0,0.0,0.0,-2755.125,771435.0,237.0,4648.837
2010-11-29,RB1105,ÂÝÎÆ¸Ö1105,767886.0,0.07,10.0,4668.0,-2742.45,767886.0,235.0,4669.167,-0.0,0.0,0.0,4648.837
2010-11-30,RB1105,ÂÝÎÆ¸Ö1105,762293.0,0.07,10.0,4634.0,-0.0,0.0,0.0,4669.167,-2722.475,762293.0,235.0,4632.842
2010-12-01,RB1105,ÂÝÎÆ¸Ö1105,753158.0,0.07,10.0,4678.0,-2689.85,753158.0,230.0,4679.17,-0.0,0.0,0.0,4632.842
2010-12-02,RB1105,ÂÝÎÆ¸Ö1105,754285.0,0.07,10.0,4685.0,13410.15,754285.0,230.0,4679.17,-0.0,0.0,0.0,4632.842
2010-12-03,RB1105,ÂÝÎÆ¸Ö1105,761208.0,0.07,10.0,4728.0,112310.15,761208.0,230.0,4679.17,-0.0,0.0,0.0,4632.842
2010-12-06,RB1105,ÂÝÎÆ¸Ö1105,759759.0,0.07,10.0,4719.0,91610.15,759759.0,230.0,4679.17,-0.0,0.0,0.0,4632.842
2010-12-07,RB1105,ÂÝÎÆ¸Ö1105,766360.0,0.07,10.0,4760.0,185910.15,766360.0,230.0,4679.17,-0.0,0.0,0.0,4632.842
2010-12-08,RB1105,ÂÝÎÆ¸Ö1105,0.0,0.07,10.0,4712.0,0.0,0.0,0.0,4679.17,-0.0,0.0,0.0,4632.842
2010-12-10,RB1105,ÂÝÎÆ¸Ö1105,757738.1,0.07,10.0,4727.0,-2706.207,757738.1,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-13,RB1105,ÂÝÎÆ¸Ö1105,766073.7,0.07,10.0,4779.0,116373.793,766073.7,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-14,RB1105,ÂÝÎÆ¸Ö1105,766554.6,0.07,10.0,4782.0,123243.793,766554.6,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-15,RB1105,ÂÝÎÆ¸Ö1105,764951.6,0.07,10.0,4772.0,100343.793,764951.6,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-16,RB1105,ÂÝÎÆ¸Ö1105,764150.1,0.07,10.0,4767.0,88893.793,764150.1,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-17,RB1105,ÂÝÎÆ¸Ö1105,767997.3,0.07,10.0,4791.0,143853.793,767997.3,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-20,RB1105,ÂÝÎÆ¸Ö1105,769600.3,0.07,10.0,4801.0,166753.793,769600.3,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-21,RB1105,ÂÝÎÆ¸Ö1105,772966.6,0.07,10.0,4822.0,214843.793,772966.6,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-22,RB1105,ÂÝÎÆ¸Ö1105,768478.2,0.07,10.0,4794.0,150723.793,768478.2,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-23,RB1105,ÂÝÎÆ¸Ö1105,765272.2,0.07,10.0,4774.0,104923.793,765272.2,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-24,RB1105,ÂÝÎÆ¸Ö1105,763348.6,0.07,10.0,4762.0,77443.793,763348.6,229.0,4728.182,-0.0,0.0,0.0,0.0
2010-12-27,RB1105,ÂÝÎÆ¸Ö1105,758860.2,0.07,10.0,4734.0,0.0,0.0,0.0,4728.182,-2710.215,758860.2,229.0,4732.816
2010-12-28,RB1105,ÂÝÎÆ¸Ö1105,760463.2,0.07,10.0,4744.0,0.0,0.0,0.0,4728.182,-25610.215,760463.2,229.0,4732.816
2010-12-29,RB1105,ÂÝÎÆ¸Ö1105,751275.0,0.07,10.0,4770.0,-2683.125,751275.0,225.0,4771.193,-0.0,0.0,0.0,4732.816
2010-12-30,RB1105,ÂÝÎÆ¸Ö1105,754582.5,0.07,10.0,4791.0,44566.875,754582.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2010-12-31,RB1105,ÂÝÎÆ¸Ö1105,757890.0,0.07,10.0,4812.0,91816.875,757890.0,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-04,RB1105,ÂÝÎÆ¸Ö1105,759465.0,0.07,10.0,4822.0,114316.875,759465.0,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-05,RB1105,ÂÝÎÆ¸Ö1105,754897.5,0.07,10.0,4793.0,49066.875,754897.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-06,RB1105,ÂÝÎÆ¸Ö1105,757417.5,0.07,10.0,4809.0,85066.875,757417.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-07,RB1105,ÂÝÎÆ¸Ö1105,754897.5,0.07,10.0,4793.0,49066.875,754897.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-10,RB1105,ÂÝÎÆ¸Ö1105,761355.0,0.07,10.0,4834.0,141316.875,761355.0,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-11,RB1105,ÂÝÎÆ¸Ö1105,762772.5,0.07,10.0,4843.0,161566.875,762772.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-12,RB1105,ÂÝÎÆ¸Ö1105,763402.5,0.07,10.0,4847.0,170566.875,763402.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-13,RB1105,ÂÝÎÆ¸Ö1105,765607.5,0.07,10.0,4861.0,202066.875,765607.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-14,RB1105,ÂÝÎÆ¸Ö1105,772222.5,0.07,10.0,4903.0,296566.875,772222.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-17,RB1105,ÂÝÎÆ¸Ö1105,774742.5,0.07,10.0,4919.0,332566.875,774742.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-18,RB1105,ÂÝÎÆ¸Ö1105,773797.5,0.07,10.0,4913.0,319066.875,773797.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-19,RB1105,ÂÝÎÆ¸Ö1105,776632.5,0.07,10.0,4931.0,359566.875,776632.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-20,RB1105,ÂÝÎÆ¸Ö1105,774585.0,0.07,10.0,4918.0,330316.875,774585.0,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-21,RB1105,ÂÝÎÆ¸Ö1105,779625.0,0.07,10.0,4950.0,402316.875,779625.0,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-24,RB1105,ÂÝÎÆ¸Ö1105,781987.5,0.07,10.0,4965.0,436066.875,781987.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-25,RB1105,ÂÝÎÆ¸Ö1105,782302.5,0.07,10.0,4967.0,440566.875,782302.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-26,RB1105,ÂÝÎÆ¸Ö1105,779467.5,0.07,10.0,4949.0,400066.875,779467.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-27,RB1105,ÂÝÎÆ¸Ö1105,776475.0,0.07,10.0,4930.0,357316.875,776475.0,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-28,RB1105,ÂÝÎÆ¸Ö1105,777420.0,0.07,10.0,4936.0,370816.875,777420.0,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-01-31,RB1105,ÂÝÎÆ¸Ö1105,786870.0,0.07,10.0,4996.0,505816.875,786870.0,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-02-01,RB1105,ÂÝÎÆ¸Ö1105,790965.0,0.07,10.0,5022.0,564316.875,790965.0,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-02-09,RB1105,ÂÝÎÆ¸Ö1105,789547.5,0.07,10.0,5013.0,544066.875,789547.5,225.0,4771.193,-0.0,0.0,0.0,4732.816
2011-02-10,RB1105,ÂÝÎÆ¸Ö1105,0.0,0.07,10.0,5061.0,0.0,0.0,0.0,4771.193,-0.0,0.0,0.0,4732.816
2011-02-10,RB1110,ÂÝÎÆ¸Ö1110,817110.0,0.07,10.0,5188.0,-2918.25,817110.0,225.0,5189.297,-0.0,0.0,0.0,0.0
2011-02-11,RB1110,ÂÝÎÆ¸Ö1110,813802.5,0.07,10.0,5167.0,-50168.25,813802.5,225.0,5189.297,-0.0,0.0,0.0,0.0
2011-02-14,RB1110,ÂÝÎÆ¸Ö1110,811597.5,0.07,10.0,5153.0,-81668.25,811597.5,225.0,5189.297,-0.0,0.0,0.0,0.0
2011-02-15,RB1110,ÂÝÎÆ¸Ö1110,812227.5,0.07,10.0,5157.0,-72668.25,812227.5,225.0,5189.297,-0.0,0.0,0.0,0.0
2011-02-16,RB1110,ÂÝÎÆ¸Ö1110,0.0,0.07,10.0,5102.0,-0.0,0.0,0.0,5189.297,-0.0,0.0,0.0,0.0
2011-02-18,RB1110,ÂÝÎÆ¸Ö1110,785137.5,0.07,10.0,4985.0,0.0,0.0,0.0,0.0,-2804.063,785137.5,225.0,4983.754
2011-02-21,RB1110,ÂÝÎÆ¸Ö1110,791595.0,0.07,10.0,5026.0,0.0,0.0,0.0,0.0,-95054.063,791595.0,225.0,4983.754
2011-02-22,RB1110,ÂÝÎÆ¸Ö1110,787500.0,0.07,10.0,5000.0,0.0,0.0,0.0,0.0,-36554.063,787500.0,225.0,4983.754
2011-02-23,RB1110,ÂÝÎÆ¸Ö1110,778050.0,0.07,10.0,4940.0,0.0,0.0,0.0,0.0,98445.937,778050.0,225.0,4983.754
2011-02-24,RB1110,ÂÝÎÆ¸Ö1110,770490.0,0.07,10.0,4892.0,0.0,0.0,0.0,0.0,206445.937,770490.0,225.0,4983.754
2011-02-25,RB1110,ÂÝÎÆ¸Ö1110,766867.5,0.07,10.0,4869.0,0.0,0.0,0.0,0.0,258195.937,766867.5,225.0,4983.754
2011-02-28,RB1110,ÂÝÎÆ¸Ö1110,771592.5,0.07,10.0,4899.0,0.0,0.0,0.0,0.0,190695.937,771592.5,225.0,4983.754
2011-03-01,RB1110,ÂÝÎÆ¸Ö1110,761827.5,0.07,10.0,4837.0,0.0,0.0,0.0,0.0,330195.937,761827.5,225.0,4983.754
2011-03-02,RB1110,ÂÝÎÆ¸Ö1110,763402.5,0.07,10.0,4847.0,0.0,0.0,0.0,0.0,307695.937,763402.5,225.0,4983.754
2011-03-03,RB1110,ÂÝÎÆ¸Ö1110,758047.5,0.07,10.0,4813.0,0.0,0.0,0.0,0.0,384195.937,758047.5,225.0,4983.754
2011-03-04,RB1110,ÂÝÎÆ¸Ö1110,758520.0,0.07,10.0,4816.0,0.0,0.0,0.0,0.0,377445.937,758520.0,225.0,4983.754
2011-03-07,RB1110,ÂÝÎÆ¸Ö1110,761040.0,0.07,10.0,4832.0,0.0,0.0,0.0,0.0,341445.937,761040.0,225.0,4983.754
2011-03-08,RB1110,ÂÝÎÆ¸Ö1110,751747.5,0.07,10.0,4773.0,0.0,0.0,0.0,0.0,474195.937,751747.5,225.0,4983.754
2011-03-09,RB1110,ÂÝÎÆ¸Ö1110,751432.5,0.07,10.0,4771.0,0.0,0.0,0.0,0.0,478695.937,751432.5,225.0,4983.754
2011-03-10,RB1110,ÂÝÎÆ¸Ö1110,736942.5,0.07,10.0,4679.0,0.0,0.0,0.0,0.0,685695.937,736942.5,225.0,4983.754
2011-03-11,RB1110,ÂÝÎÆ¸Ö1110,733320.0,0.07,10.0,4656.0,0.0,0.0,0.0,0.0,737445.937,733320.0,225.0,4983.754
2011-03-14,RB1110,ÂÝÎÆ¸Ö1110,0.0,0.07,10.0,4733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4983.754
2011-03-16,RB1110,ÂÝÎÆ¸Ö1110,821923.2,0.07,10.0,4832.0,0.0,0.0,0.0,0.0,-2935.44,821923.2,243.0,4830.792
2011-03-17,RB1110,ÂÝÎÆ¸Ö1110,819371.7,0.07,10.0,4817.0,0.0,0.0,0.0,0.0,33514.56,819371.7,243.0,4830.792
2011-03-18,RB1110,ÂÝÎÆ¸Ö1110,808995.6,0.07,10.0,4756.0,0.0,0.0,0.0,0.0,181744.56,808995.6,243.0,4830.792
2011-03-21,RB1110,ÂÝÎÆ¸Ö1110,791475.3,0.07,10.0,4653.0,0.0,0.0,0.0,0.0,432034.56,791475.3,243.0,4830.792
2011-03-22,RB1110,ÂÝÎÆ¸Ö1110,790624.8,0.07,10.0,4648.0,0.0,0.0,0.0,0.0,444184.56,790624.8,243.0,4830.792
2011-03-23,RB1110,ÂÝÎÆ¸Ö1110,0.0,0.07,10.0,4728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4830.792
2011-03-25,RB1110,ÂÝÎÆ¸Ö1110,840994.0,0.07,10.0,4730.0,0.0,0.0,0.0,0.0,-3003.55,840994.0,254.0,4728.818
2011-03-28,RB1110,ÂÝÎÆ¸Ö1110,0.0,0.07,10.0,4779.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4728.818
2011-03-30,RB1110,ÂÝÎÆ¸Ö1110,832238.4,0.07,10.0,4794.0,-2972.28,832238.4,248.0,4795.199,-0.0,0.0,0.0,0.0
2011-03-31,RB1110,ÂÝÎÆ¸Ö1110,832238.4,0.07,10.0,4794.0,-2972.28,832238.4,248.0,4795.199,-0.0,0.0,0.0,0.0
2011-04-01,RB1110,ÂÝÎÆ¸Ö1110,829808.0,0.07,10.0,4780.0,-37692.28,829808.0,248.0,4795.199,-0.0,0.0,0.0,0.0
2011-04-06,RB1110,ÂÝÎÆ¸Ö1110,846126.4,0.07,10.0,4874.0,195427.72,846126.4,248.0,4795.199,-0.0,0.0,0.0,0.0
2011-04-07,RB1110,ÂÝÎÆ¸Ö1110,847862.4,0.07,10.0,4884.0,220227.72,847862.4,248.0,4795.199,-0.0,0.0,0.0,0.0
2011-04-08,RB1110,ÂÝÎÆ¸Ö1110,851681.6,0.07,10.0,4906.0,274787.72,851681.6,248.0,4795.199,-0.0,0.0,0.0,0.0
2011-04-11,RB1110,ÂÝÎÆ¸Ö1110,854112.0,0.07,10.0,4920.0,309507.72,854112.0,248.0,4795.199,-0.0,0.0,0.0,0.0
2011-04-12,RB1110,ÂÝÎÆ¸Ö1110,851160.8,0.07,10.0,4903.0,267347.72,851160.8,248.0,4795.199,-0.0,0.0,0.0,0.0
2011-04-13,RB1110,ÂÝÎÆ¸Ö1110,854459.2,0.07,10.0,4922.0,314467.72,854459.2,248.0,4795.199,-0.0,0.0,0.0,0.0
2011-04-14,RB1110,ÂÝÎÆ¸Ö1110,851855.2,0.07,10.0,4907.0,277267.72,851855.2,248.0,4795.199,-0.0,0.0,0.0,0.0
2011-04-15,RB1110,ÂÝÎÆ¸Ö1110,0.0,0.07,10.0,4827.0,0.0,0.0,0.0,4795.199,-0.0,0.0,0.0,0.0
2011-04-19,RB1110,ÂÝÎÆ¸Ö1110,835450.0,0.07,10.0,4774.0,0.0,0.0,0.0,0.0,-2983.75,835450.0,250.0,4772.806
2011-04-20,RB1110,ÂÝÎÆ¸Ö1110,842450.0,0.07,10.0,4814.0,0.0,0.0,0.0,0.0,-102983.75,842450.0,250.0,4772.806
2011-04-21,RB1110,ÂÝÎÆ¸Ö1110,821420.6,0.07,10.0,4849.0,-2933.645,821420.6,242.0,4850.212,-0.0,0.0,0.0,4772.806
2011-04-22,RB1110,ÂÝÎÆ¸Ö1110,825486.2,0.07,10.0,4873.0,55146.355,825486.2,242.0,4850.212,-0.0,0.0,0.0,4772.806
2011-04-25,RB1110,ÂÝÎÆ¸Ö1110,826502.6,0.07,10.0,4879.0,69666.355,826502.6,242.0,4850.212,-0.0,0.0,0.0,4772.806
2011-04-26,RB1110,ÂÝÎÆ¸Ö1110,829382.4,0.07,10.0,4896.0,110806.355,829382.4,242.0,4850.212,-0.0,0.0,0.0,4772.806
2011-04-27,RB1110,ÂÝÎÆ¸Ö1110,827519.0,0.07,10.0,4885.0,84186.355,827519.0,242.0,4850.212,-0.0,0.0,0.0,4772.806
2011-04-28,RB1110,ÂÝÎÆ¸Ö1110,831076.4,0.07,10.0,4906.0,135006.355,831076.4,242.0,4850.212,-0.0,0.0,0.0,4772.806
2011-04-29,RB1110,ÂÝÎÆ¸Ö1110,832601.0,0.07,10.0,4915.0,156786.355,832601.0,242.0,4850.212,-0.0,0.0,0.0,4772.806
2011-05-03,RB1110,ÂÝÎÆ¸Ö1110,839038.2,0.07,10.0,4953.0,248746.355,839038.2,242.0,4850.212,-0.0,0.0,0.0,4772.806
2011-05-04,RB1110,ÂÝÎÆ¸Ö1110,837005.4,0.07,10.0,4941.0,219706.355,837005.4,242.0,4850.212,-0.0,0.0,0.0,4772.806
2011-05-05,RB1110,ÂÝÎÆ¸Ö1110,832262.2,0.07,10.0,4913.0,151946.355,832262.2,242.0,4850.212,-0.0,0.0,0.0,4772.806
2011-05-06,RB1110,ÂÝÎÆ¸Ö1110,0.0,0.07,10.0,4804.0,-0.0,0.0,0.0,4850.212,-0.0,0.0,0.0,4772.806
2011-05-10,RB1110,ÂÝÎÆ¸Ö1110,814464.0,0.07,10.0,4848.0,0.0,0.0,0.0,0.0,-2908.8,814464.0,240.0,4846.788
2011-05-11,RB1110,ÂÝÎÆ¸Ö1110,810096.0,0.07,10.0,4822.0,0.0,0.0,0.0,0.0,59491.2,810096.0,240.0,4846.788
2011-05-12,RB1110,ÂÝÎÆ¸Ö1110,803376.0,0.07,10.0,4782.0,0.0,0.0,0.0,0.0,155491.2,803376.0,240.0,4846.788
2011-05-13,RB1110,ÂÝÎÆ¸Ö1110,0.0,0.07,10.0,4850.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4846.788
2011-05-17,RB1110,ÂÝÎÆ¸Ö1110,813640.1,0.07,10.0,4823.0,0.0,0.0,0.0,0.0,-2905.858,813640.1,241.0,4821.794
2011-05-18,RB1110,ÂÝÎÆ¸Ö1110,812121.8,0.07,10.0,4814.0,0.0,0.0,0.0,0.0,18784.142,812121.8,241.0,4821.794
2011-05-19,RB1110,ÂÝÎÆ¸Ö1110,814821.0,0.07,10.0,4830.0,0.0,0.0,0.0,0.0,-19775.858,814821.0,241.0,4821.794
2011-05-20,RB1110,ÂÝÎÆ¸Ö1110,813977.5,0.07,10.0,4825.0,0.0,0.0,0.0,0.0,-7725.858,813977.5,241.0,4821.794
2011-05-23,RB1110,ÂÝÎÆ¸Ö1110,806217.3,0.07,10.0,4779.0,0.0,0.0,0.0,0.0,103134.142,806217.3,241.0,4821.794
2011-05-24,RB1110,ÂÝÎÆ¸Ö1110,811109.6,0.07,10.0,4808.0,0.0,0.0,0.0,0.0,33244.142,811109.6,241.0,4821.794
2011-05-25,RB1110,ÂÝÎÆ¸Ö1110,813640.1,0.07,10.0,4823.0,0.0,0.0,0.0,0.0,-2905.858,813640.1,241.0,4821.794
2011-05-26,RB1110,ÂÝÎÆ¸Ö1110,814483.6,0.07,10.0,4828.0,0.0,0.0,0.0,0.0,-14955.858,814483.6,241.0,4821.794
2011-05-27,RB1110,ÂÝÎÆ¸Ö1110,816001.9,0.07,10.0,4837.0,0.0,0.0,0.0,0.0,-36645.858,816001.9,241.0,4821.794
2011-05-30,RB1110,ÂÝÎÆ¸Ö1110,805184.8,0.07,10.0,4874.0,-2875.66,805184.8,236.0,4875.218,-0.0,0.0,0.0,4821.794
2011-05-31,RB1110,ÂÝÎÆ¸Ö1110,805350.0,0.07,10.0,4875.0,-515.66,805350.0,236.0,4875.218,-0.0,0.0,0.0,4821.794
2011-06-01,RB1110,ÂÝÎÆ¸Ö1110,803863.2,0.07,10.0,4866.0,-21755.66,803863.2,236.0,4875.218,-0.0,0.0,0.0,4821.794
2011-06-02,RB1110,ÂÝÎÆ¸Ö1110,803037.2,0.07,10.0,4861.0,-33555.66,803037.2,236.0,4875.218,-0.0,0.0,0.0,4821.794
2011-06-03,RB1110,ÂÝÎÆ¸Ö1110,804028.4,0.07,10.0,4867.0,-19395.66,804028.4,236.0,4875.218,-0.0,0.0,0.0,4821.794
2011-06-07,RB1110,ÂÝÎÆ¸Ö1110,803532.8,0.07,10.0,4864.0,-26475.66,803532.8,236.0,4875.218,-0.0,0.0,0.0,4821.794
2011-06-08,RB1110,ÂÝÎÆ¸Ö1110,804358.8,0.07,10.0,4869.0,-14675.66,804358.8,236.0,4875.218,-0.0,0.0,0.0,4821.794
2011-06-09,RB1110,ÂÝÎÆ¸Ö1110,801054.8,0.07,10.0,4849.0,-61875.66,801054.8,236.0,4875.218,-0.0,0.0,0.0,4821.794
2011-06-10,RB1110,ÂÝÎÆ¸Ö1110,801715.6,0.07,10.0,4853.0,-52435.66,801715.6,236.0,4875.218,-0.0,0.0,0.0,4821.794
2011-06-13,RB1110,ÂÝÎÆ¸Ö1110,794116.4,0.07,10.0,4807.0,-0.0,0.0,0.0,4875.218,-2836.13,794116.4,236.0,4805.798
2011-06-14,RB1110,ÂÝÎÆ¸Ö1110,794942.4,0.07,10.0,4812.0,-0.0,0.0,0.0,4875.218,-14636.13,794942.4,236.0,4805.798
2011-06-15,RB1110,ÂÝÎÆ¸Ö1110,792299.2,0.07,10.0,4796.0,-0.0,0.0,0.0,4875.218,23123.87,792299.2,236.0,4805.798
2011-06-16,RB1110,ÂÝÎÆ¸Ö1110,789821.2,0.07,10.0,4781.0,-0.0,0.0,0.0,4875.218,58523.87,789821.2,236.0,4805.798
2011-06-17,RB1110,ÂÝÎÆ¸Ö1110,781561.2,0.07,10.0,4731.0,-0.0,0.0,0.0,4875.218,176523.87,781561.2,236.0,4805.798
2011-06-20,RB1110,ÂÝÎÆ¸Ö1110,774457.6,0.07,10.0,4688.0,-0.0,0.0,0.0,4875.218,278003.87,774457.6,236.0,4805.798
2011-06-21,RB1110,ÂÝÎÆ¸Ö1110,778587.6,0.07,10.0,4713.0,-0.0,0.0,0.0,4875.218,219003.87,778587.6,236.0,4805.798
2011-06-22,RB1110,ÂÝÎÆ¸Ö1110,775448.8,0.07,10.0,4694.0,-0.0,0.0,0.0,4875.218,263843.87,775448.8,236.0,4805.798
2011-06-23,RB1110,ÂÝÎÆ¸Ö1110,782056.8,0.07,10.0,4734.0,-0.0,0.0,0.0,4875.218,169443.87,782056.8,236.0,4805.798
2011-06-24,RB1110,ÂÝÎÆ¸Ö1110,781561.2,0.07,10.0,4731.0,-0.0,0.0,0.0,4875.218,176523.87,781561.2,236.0,4805.798
2011-06-27,RB1110,ÂÝÎÆ¸Ö1110,777100.8,0.07,10.0,4704.0,-0.0,0.0,0.0,4875.218,240243.87,777100.8,236.0,4805.798
2011-06-28,RB1110,ÂÝÎÆ¸Ö1110,777431.2,0.07,10.0,4706.0,-0.0,0.0,0.0,4875.218,235523.87,777431.2,236.0,4805.798
